id,cardnumber,full_name,email,gender,month,value
67,676717097913206246,Ellynn Cosens,ecosens1u@squarespace.com,Female,7/16/2019,$84.26
68,3543515247754208,Catherina Parcell,cparcell1v@qq.com,Female,12/31/2019,$93.56
69,3528370385915438,Cariotta Coules,ccoules1w@google.co.uk,Female,11/18/2019,$97.52
70,3536030401376540,Otho Pifford,opifford1x@biglobe.ne.jp,Male,5/14/2019,$73.21
71,6767118138579917688,Katherine Karpychev,kkarpychev1y@dagondesign.com,Female,8/13/2019,$97.94
72,3555755145826394,Cleve Polden,cpolden1z@wikimedia.org,Male,7/13/2019,$84.00
73,3541449167396273,Linea Dansken,ldansken20@arstechnica.com,Female,8/21/2019,$79.96
74,374622852900009,Roberta McKim,rmckim21@hostgator.com,Female,6/13/2019,$31.55
75,3567402150753256,Toddy Scipsey,tscipsey22@vimeo.com,Male,1/4/2020,$75.11
76,3565079167109979,Suzi Hollerin,shollerin23@comsenz.com,Female,9/22/2019,$60.40
77,4041375686592170,Garv Noblet,gnoblet24@webnode.com,Male,6/15/2019,$73.76
78,4041379914112,Gram Bedminster,gbedminster25@mlb.com,Male,3/9/2020,$39.88
79,5429954606572824,Ambrosi Diloway,adiloway26@gov.uk,Male,11/2/2019,$8.51
80,201422267875485,Burr Villar,bvillar27@hibu.com,Male,5/5/2020,$80.71
81,3560044410984888,Haroun Ogus,hogus28@gnu.org,Male,8/26/2019,$55.62
82,5108752525238230,Jedidiah Kach,jkach29@amazon.co.uk,Male,10/11/2019,$52.85
83,3560481257574788,Witty Gelsthorpe,wgelsthorpe2a@bigcartel.com,Male,6/28/2019,$49.78
84,5428365329257752,Bobina Dade,bdade2b@typepad.com,Female,5/4/2020,$87.66
85,3580562176852433,Mic Oganesian,moganesian2c@naver.com,Male,5/2/2020,$43.95
86,3544280237964130,Devonne Caser,dcaser2d@amazon.com,Female,10/5/2019,$1.36
87,633305778932220883,Edin Ewbanks,eewbanks2e@usda.gov,Female,8/17/2019,$11.09
88,5108756967547073,Farrand Duly,fduly2f@cpanel.net,Female,10/2/2019,$64.37
89,5602219644910414176,Cathrine Garthside,cgarthside2g@etsy.com,Female,2/11/2020,$20.54
90,5010125936387937,Magdalena Spellecy,mspellecy2h@guardian.co.uk,Female,8/28/2019,$86.38
91,6304494492761015,Kai Ferrieres,kferrieres2i@oaic.gov.au,Female,7/24/2019,$86.90
92,4905893493801555,Mycah Aggott,maggott2j@paypal.com,Male,5/5/2020,$52.86
93,3568538276765861,Trudi Hawsby,thawsby2k@vimeo.com,Female,12/3/2019,$6.78
94,4041377616035437,Alano Marrett,amarrett2l@soundcloud.com,Male,4/12/2020,$60.00
95,3560647148235827,Lenee Sinkings,lsinkings2m@jimdo.com,Female,6/3/2019,$20.26
96,3577052948354244,Cary Kitteridge,ckitteridge2n@tmall.com,Female,11/7/2019,$17.92
97,3573691057467117,Noelle Buyers,nbuyers2o@photobucket.com,Female,6/10/2019,$51.93
98,3529605426068005,Blondelle Morit,bmorit2p@forbes.com,Female,8/3/2019,$64.10
99,3549351159351740,Caldwell Dantesia,cdantesia2q@paginegialle.it,Male,10/2/2019,$61.33
100,633110854489847421,Tobey Leipold,tleipold2r@zimbio.com,Female,11/12/2019,$72.68
101,3568395988967487,Augustine Braine,abraine2s@pinterest.com,Male,4/14/2020,$4.93
102,4026934213732904,Courtney Yeaman,cyeaman2t@alexa.com,Female,3/14/2020,$25.19
103,67615525734675764,Rosy Carwardine,rcarwardine2u@techcrunch.com,Female,12/24/2019,$6.24
104,3558607061250405,Reiko MacCrackan,rmaccrackan2v@tumblr.com,Female,9/14/2019,$85.29
105,36227647736849,Tabbie Pepperd,tpepperd2w@photobucket.com,Female,12/12/2019,$56.82
106,201419156187014,La verne Willmore,lverne2x@arizona.edu,Female,10/1/2019,$75.46
107,060455662660489247,Fayina Watt,fwatt2y@youtube.com,Female,6/4/2019,$65.52
108,3539047620508114,Sabrina Kelston,skelston2z@google.co.jp,Female,6/13/2019,$12.70
109,5461389358604310,Agnese Feechan,afeechan30@apple.com,Female,11/10/2019,$19.87
110,3537648808465761,Hoyt Wimpress,hwimpress31@github.io,Male,6/17/2019,$65.18
111,6387847527224343,Enrica Storre,estorre32@histats.com,Female,3/20/2020,$43.51
112,5020656046325917568,Marley Skehan,mskehan33@bloglovin.com,Female,10/28/2019,$82.86
113,5602230039812403,Malynda Crosthwaite,mcrosthwaite34@feedburner.com,Female,6/26/2019,$1.91
114,3539076407428329,Zorah Kinleyside,zkinleyside35@amazonaws.com,Female,4/8/2020,$75.62
115,3562307778427057,Cristal Brumwell,cbrumwell36@ca.gov,Female,12/5/2019,$42.82
116,3530288429629342,Chicky Zettoi,czettoi37@nih.gov,Male,5/27/2019,$29.00
117,06040960501994234,Fonz Bushell,fbushell38@bluehost.com,Male,10/31/2019,$45.07
118,0604239253232080,Babbette Kerford,bkerford39@google.nl,Female,2/23/2020,$94.80
119,3543531881620704,Josh Brydon,jbrydon3a@elpais.com,Male,9/3/2019,$75.74
120,3563602334336605,Algernon Pietrowski,apietrowski3b@ebay.com,Male,11/28/2019,$46.10
121,3532963947124046,Wilt More,wmore3c@huffingtonpost.com,Male,4/18/2020,$51.70
122,3567096994623996,Starla Luchelli,sluchelli3d@tiny.cc,Female,3/24/2020,$84.17
123,3587443447876548,Hubie Tommis,htommis3e@cyberchimps.com,Male,10/14/2019,$79.92
124,675999981289875158,Mord McTeggart,mmcteggart3f@indiatimes.com,Male,8/21/2019,$25.20
125,490552931963131561,Kalie Goodered,kgoodered3g@blogtalkradio.com,Female,9/23/2019,$93.35
126,3582429688552885,Guglielmo Patters,gpatters3h@wisc.edu,Male,5/13/2019,$60.62
127,3564173579535847,Patty Stockton,pstockton3i@list-manage.com,Male,7/13/2019,$43.37
128,3580476757702562,Hector Snellman,hsnellman3j@google.com.br,Male,9/17/2019,$30.99
129,348873608474137,Wallis Grime,wgrime3k@shop-pro.jp,Male,11/6/2019,$16.29
130,4844761006842644,Dirk Shillabeer,dshillabeer3l@plala.or.jp,Male,11/18/2019,$96.47
131,67093915867461887,Alejandro Snaddin,asnaddin3m@quantcast.com,Male,6/12/2019,$11.37
132,3534652675942475,Celinka Armitage,carmitage3n@eventbrite.com,Female,6/5/2019,$23.74
133,6378862880259134,Dane Dickson,ddickson3o@mtv.com,Male,9/25/2019,$55.17
134,4917395502942947,Marianne Court,mcourt3p@businesswire.com,Female,11/3/2019,$5.28
135,0604790819719556,Webster Ruck,wruck3q@hatena.ne.jp,Male,2/24/2020,$70.26
136,4019522769385745,Prudy Wollers,pwollers3r@domainmarket.com,Female,3/2/2020,$23.77
137,3553477245432484,Jarid Milburne,jmilburne3s@ebay.co.uk,Male,10/20/2019,$5.02
138,201801787819638,Grethel Bottomley,gbottomley3t@hugedomains.com,Female,12/27/2019,$42.26
139,0604397036205241320,Salmon Gebhardt,sgebhardt3u@adobe.com,Male,4/6/2020,$19.02
140,3553221351158669,Burke Tybalt,btybalt3v@nsw.gov.au,Male,9/13/2019,$14.01
141,4844232744982720,Josie Gerson,jgerson3w@twitpic.com,Female,3/1/2020,$94.93
142,3531758385698399,Cacilia Hainge,chainge3x@prweb.com,Female,4/24/2020,$23.51
143,3588572566795839,Licha Barrable,lbarrable3y@indiatimes.com,Female,8/7/2019,$78.77
144,5160058727685912,Mirilla Hudd,mhudd3z@dion.ne.jp,Female,5/6/2020,$6.42
145,3539895837098372,Pauly Juorio,pjuorio40@archive.org,Male,9/8/2019,$41.98
146,5602250762209383736,Davy Shemmans,dshemmans41@alexa.com,Male,8/3/2019,$20.61
147,3584120805933441,Fidelia Hellard,fhellard42@scientificamerican.com,Female,5/5/2020,$13.16
148,3578158403525589,Erhart Shefton,eshefton43@parallels.com,Male,7/10/2019,$84.13
149,5301777716649601,Eloisa Ruos,eruos44@homestead.com,Female,9/20/2019,$95.27
150,3565670418694957,Nicol Gallard,ngallard45@networksolutions.com,Female,7/14/2019,$27.85
151,5010128140147857,Howard Clubb,hclubb46@biblegateway.com,Male,6/25/2019,$81.73
152,201572114571909,Galina Attril,gattril47@howstuffworks.com,Female,2/11/2020,$29.39
153,4017952769465316,Ranee Semarke,rsemarke48@alibaba.com,Female,11/19/2019,$39.18
154,502055707052592465,Tabb Postins,tpostins49@unc.edu,Male,8/3/2019,$39.36
155,3532163019013355,Nichols Wardley,nwardley4a@google.pl,Male,6/7/2019,$35.00
156,3546893957452132,Cornell Millar,cmillar4b@prnewswire.com,Male,2/7/2020,$13.08
157,5108752119517668,Alfie Cowley,acowley4c@etsy.com,Male,3/28/2020,$29.60
158,3531495129774554,Stanislas Chevin,schevin4d@godaddy.com,Male,10/5/2019,$84.70
159,5602236416895457,Amitie Hutchason,ahutchason4e@nifty.com,Female,3/28/2020,$88.40
160,5038616813259502505,Annalise Ewan,aewan4f@illinois.edu,Female,12/11/2019,$69.33
161,5007666131881781,Darnell Heggadon,dheggadon4g@webnode.com,Male,10/22/2019,$64.10
162,3539097502733850,Rodney Stillmann,rstillmann4h@statcounter.com,Male,1/26/2020,$61.23
163,3588745239209368,Kirstin Mowsdale,kmowsdale4i@ezinearticles.com,Female,10/21/2019,$48.75
164,4041376119210,Kingsley Bewsey,kbewsey4j@mlb.com,Male,12/14/2019,$89.50
165,5100174690606273,Vivyanne Leffek,vleffek4k@nyu.edu,Female,4/26/2020,$51.15
166,3583039049635300,Anabelle Le Franc,ale4l@ow.ly,Female,5/9/2020,$42.39
167,4405811440779398,Gardiner Gioani,ggioani4m@instagram.com,Male,2/19/2020,$48.82
168,3548822044773158,Hernando Posner,hposner4n@rakuten.co.jp,Male,8/13/2019,$35.63
169,4026615341542139,Randell Strute,rstrute4o@about.me,Male,4/23/2020,$97.75
170,3528211810064493,Doro Spedroni,dspedroni4p@abc.net.au,Female,1/8/2020,$83.56
171,5602221665356666,Kimball Fonzo,kfonzo4q@freewebs.com,Male,7/20/2019,$88.01
172,3569669341462140,Alphonso Kenny,akenny4r@dailymail.co.uk,Male,11/3/2019,$90.77
173,3554025746915975,Bern Krinks,bkrinks4s@ca.gov,Male,7/7/2019,$95.26
174,6767268496441927,Bail Beevers,bbeevers4t@example.com,Male,4/26/2020,$71.43
175,5334629097571832,Dara Fanti,dfanti4u@blog.com,Female,3/16/2020,$28.59
176,3552990343292809,Ruth Callendar,rcallendar4v@cocolog-nifty.com,Female,10/13/2019,$96.77
177,6331106926475898294,Ferrell Casarino,fcasarino4w@nih.gov,Male,12/28/2019,$98.21
178,6374571072290377,Cammy Heeley,cheeley4x@thetimes.co.uk,Female,1/30/2020,$64.63
179,56022176053888016,Kathy Hedman,khedman4y@last.fm,Female,12/1/2019,$27.83
180,5352157294121612,Myrah Lucks,mlucks4z@whitehouse.gov,Female,1/8/2020,$58.83
181,374622009718007,Brewster Perrottet,bperrottet50@msn.com,Male,5/16/2019,$79.74
182,3575691444719178,Willette Shird,wshird51@springer.com,Female,10/24/2019,$49.74
183,6761111823004438,Brunhilde Greenacre,bgreenacre52@geocities.com,Female,6/5/2019,$80.11
184,676784000706728317,Pavla Moyne,pmoyne53@arstechnica.com,Female,5/23/2019,$86.85
185,3529522084291672,Goldarina Groom,ggroom54@slideshare.net,Female,1/31/2020,$29.34
186,4917599670900161,Conny Chaddock,cchaddock55@bloomberg.com,Female,9/14/2019,$70.23
187,0604088249641389058,Teresina Grosvener,tgrosvener56@shareasale.com,Female,11/9/2019,$49.33
188,630467621346398566,Leilah Dreelan,ldreelan57@mozilla.com,Female,1/18/2020,$14.04
189,3587398957326823,Chip Goricke,cgoricke58@ucoz.com,Male,1/13/2020,$60.44
190,5267419907043557,Siward Plaskitt,splaskitt59@arizona.edu,Male,9/11/2019,$32.05
191,30501965631741,Chauncey Logan,clogan5a@xing.com,Male,9/28/2019,$39.88
192,6387882132847642,Even Reveland,ereveland5b@mlb.com,Male,11/8/2019,$51.87
193,5641822085647337578,Grenville Fulop,gfulop5c@examiner.com,Male,6/8/2019,$42.81
194,3582493432773296,Ninnette Fiddiman,nfiddiman5d@house.gov,Female,2/2/2020,$57.53
195,3573607535382223,Whitney Melsom,wmelsom5e@wisc.edu,Female,7/17/2019,$45.05
196,6767708779684263,Langston Hadny,lhadny5f@bing.com,Male,7/29/2019,$79.56
197,3582207955996369,Sunny Wheelan,swheelan5g@arizona.edu,Male,7/15/2019,$96.52
198,3589576780833853,Bale Seignior,bseignior5h@amazon.com,Male,12/20/2019,$53.87
199,4041594962667494,Udell Chasteau,uchasteau5i@go.com,Male,10/26/2019,$14.65
200,3581587648201918,Zulema Habbon,zhabbon5j@wp.com,Female,1/7/2020,$17.42
201,5100136993942309,Sasha Gomersall,sgomersall5k@freewebs.com,Female,1/30/2020,$64.33
202,3570073588647140,Grete Hellard,ghellard5l@tumblr.com,Female,5/13/2019,$58.74
203,633306884230463289,Worthington McMylor,wmcmylor5m@google.ca,Male,12/26/2019,$5.80
204,4911230538281364468,Lilli Ayling,layling5n@nifty.com,Female,6/28/2019,$57.35
205,0604398049164443,Harriott Dubble,hdubble5o@gmpg.org,Female,1/25/2020,$85.94
206,3584326731075716,Natalie Brownsall,nbrownsall5p@deliciousdays.com,Female,2/1/2020,$12.60
207,5100131045769180,Emma Keighley,ekeighley5q@indiatimes.com,Female,5/16/2019,$0.60
208,3560199913309874,Kerianne Rickaert,krickaert5r@aboutads.info,Female,3/5/2020,$2.27
209,30596965215339,Astra Dybald,adybald5s@kickstarter.com,Female,10/1/2019,$16.42
210,3586156039251760,Jennifer Caddens,jcaddens5t@baidu.com,Female,9/25/2019,$58.53
211,675962190280091350,Johnna Flaunders,jflaunders5u@state.gov,Female,7/19/2019,$64.77
212,589321412347448558,Gustie Zannetti,gzannetti5v@etsy.com,Female,9/26/2019,$22.97
213,373662842249639,Janet Grix,jgrix5w@sun.com,Female,1/22/2020,$20.14
214,201608838461009,Kiele Redferne,kredferne5x@mit.edu,Female,6/8/2019,$74.43
215,3546573969880690,Leonhard Fiennes,lfiennes5y@oracle.com,Male,4/29/2020,$60.87
216,50189055706742329,Farrah Striker,fstriker5z@symantec.com,Female,4/19/2020,$10.60
217,201922209289588,Kane Kenderdine,kkenderdine60@foxnews.com,Male,3/3/2020,$86.07
218,3568953931998700,Madelin Gemeau,mgemeau61@discovery.com,Female,6/16/2019,$14.43
219,201662480109317,Wiatt Dysert,wdysert62@rambler.ru,Male,7/23/2019,$7.13
220,337941402541634,Mill Bertenshaw,mbertenshaw63@accuweather.com,Male,6/23/2019,$53.74
221,3588836520801318,Anne-marie Peggrem,apeggrem64@about.com,Female,12/13/2019,$16.93
222,30541276127013,Ozzie Daniel,odaniel65@cdbaby.com,Male,7/9/2019,$71.01
223,3540166508159571,Leigh Zellick,lzellick66@nih.gov,Female,5/9/2020,$17.15
224,56108769320765863,Otis Scanlon,oscanlon67@weibo.com,Male,1/15/2020,$71.46
225,5358090286511728,Hewie Colrein,hcolrein68@unblog.fr,Male,5/28/2019,$94.23
226,3554149772372669,Carla Judge,cjudge69@pagesperso-orange.fr,Female,7/5/2019,$75.77
227,6334987004611879,Rosemary Emmens,remmens6a@economist.com,Female,3/19/2020,$66.49
228,30364137408245,Duane Cisneros,dcisneros6b@yellowpages.com,Male,5/15/2019,$57.84
229,3550125166940695,Geoffrey Wrist,gwrist6c@jimdo.com,Male,6/25/2019,$56.94
230,3586552620266003,Ofilia Dore,odore6d@bloglovin.com,Female,11/13/2019,$55.65
231,670644609997015995,Neel Hoggins,nhoggins6e@biglobe.ne.jp,Male,2/18/2020,$85.58
232,3569908514668798,Bayard Rustadge,brustadge6f@bluehost.com,Male,9/26/2019,$30.90
233,5239703015277164,Trisha Ferrea,tferrea6g@linkedin.com,Female,10/5/2019,$46.31
234,3585899977522582,Lucho Gare,lgare6h@hhs.gov,Male,12/5/2019,$39.51
235,3552221486094087,Nathanil Lanyon,nlanyon6i@plala.or.jp,Male,5/8/2020,$38.56
236,6391986184872491,Benji Nuemann,bnuemann6j@google.cn,Male,4/1/2020,$22.84
237,3565074787824685,Minnie Prin,mprin6k@nydailynews.com,Female,10/22/2019,$44.44
238,3558811410717433,Leshia DelaField,ldelafield6l@gmpg.org,Female,12/30/2019,$77.62
239,4936044922408134322,Marleen Balmann,mbalmann6m@diigo.com,Female,2/19/2020,$76.20
240,5602251277781365,Amii Bidnall,abidnall6n@diigo.com,Female,6/10/2019,$42.09
241,3553528850133054,Winna Nani,wnani6o@mac.com,Female,3/18/2020,$38.24
242,3530828649367304,Jaquith Pawelec,jpawelec6p@thetimes.co.uk,Female,5/7/2020,$26.01
243,374935501681683,Yule Landeg,ylandeg6q@businessinsider.com,Male,4/3/2020,$59.51
244,3545934401812058,Ignacius Caldera,icaldera6r@dyndns.org,Male,10/15/2019,$37.00
245,3572427572757497,Cary State,cstate6s@myspace.com,Female,4/25/2020,$18.76
246,3583258709427937,Hobie Lorkins,hlorkins6t@bloglines.com,Male,11/12/2019,$98.41
247,3587808338821441,Britt Gutierrez,bgutierrez6u@businessinsider.com,Female,1/7/2020,$29.55
248,5556851121581931,Theadora Kearn,tkearn6v@php.net,Female,3/18/2020,$57.33
249,677135243515249083,Drud Volks,dvolks6w@sakura.ne.jp,Male,8/4/2019,$79.76
250,5602244911622632,Anders Ivimy,aivimy6x@shop-pro.jp,Male,10/16/2019,$79.67
251,6334151488278735,Waylon Canning,wcanning6y@theguardian.com,Male,1/13/2020,$14.62
252,3528283004504535,Tymon Ziemecki,tziemecki6z@dion.ne.jp,Male,11/19/2019,$42.72
253,491130409788144209,Ariel Itzkov,aitzkov70@printfriendly.com,Male,7/14/2019,$39.84
254,3532478610815804,Findlay Bice,fbice71@senate.gov,Male,7/9/2019,$56.10
255,560223109556200874,Woodrow Mosedale,wmosedale72@wsj.com,Male,10/5/2019,$20.35
256,3587465617746300,Ethelred Happer,ehapper73@creativecommons.org,Male,12/29/2019,$87.03
257,3558412286274995,Noel Castellini,ncastellini74@squarespace.com,Male,5/22/2019,$8.69
258,5438485910931231,Lia Bloxsome,lbloxsome75@eepurl.com,Female,1/24/2020,$97.78
259,201618878229117,Gisele Kobierzycki,gkobierzycki76@yolasite.com,Female,6/19/2019,$47.39
260,3553420533840364,Chauncey Garfirth,cgarfirth77@symantec.com,Male,6/19/2019,$20.61
261,5474838336578710,Gusta Hallex,ghallex78@deliciousdays.com,Female,11/19/2019,$24.70
262,30417955874516,Bartel Benterman,bbenterman79@youtube.com,Male,10/14/2019,$21.00
263,4026654010915060,Patrizio Stoffers,pstoffers7a@webmd.com,Male,5/5/2020,$57.38
264,4903067822510904,Roley Djurevic,rdjurevic7b@theatlantic.com,Male,10/5/2019,$26.24
265,4917570682293473,Geoffry Roskeilly,groskeilly7c@latimes.com,Male,7/29/2019,$24.94
266,3588786200318721,Jeri Tebbet,jtebbet7d@devhub.com,Female,7/4/2019,$64.93
267,3551683174168617,Irving Cleave,icleave7e@ted.com,Male,2/28/2020,$11.22
268,3537865976766701,Munroe Miner,mminer7f@nsw.gov.au,Male,8/23/2019,$52.82
269,630486616735847303,Randi Athridge,rathridge7g@fastcompany.com,Male,8/29/2019,$79.01
270,3583166405120435,Packston Marrable,pmarrable7h@senate.gov,Male,2/24/2020,$52.03
271,5147484348063628,Waiter Davage,wdavage7i@sogou.com,Male,6/4/2019,$80.14
272,3568663837238099,Rennie Boggish,rboggish7j@wunderground.com,Female,5/20/2019,$31.86
273,675946482634593806,Briney Brimmicombe,bbrimmicombe7k@census.gov,Female,5/1/2020,$52.11
274,5002352558464139,Callie Caudray,ccaudray7l@indiegogo.com,Female,8/23/2019,$40.91
275,5602254384480921,Creight MacRanald,cmacranald7m@barnesandnoble.com,Male,11/3/2019,$7.27
276,3566347277243981,Winifield Sauvain,wsauvain7n@vinaora.com,Male,8/17/2019,$29.55
277,5100139155148855,Bail Urvoy,burvoy7o@fastcompany.com,Male,3/13/2020,$86.21
278,3585631182597467,Val Itzakovitz,vitzakovitz7p@tripod.com,Female,7/13/2019,$65.57
279,4913421724524729,Barbee Etheridge,betheridge7q@who.int,Female,5/15/2019,$77.58
280,3533760820839248,Alina Kemson,akemson7r@telegraph.co.uk,Female,2/27/2020,$22.24
281,5018930625214584621,Bancroft Sponder,bsponder7s@imdb.com,Male,10/21/2019,$16.33
282,5602211809349560653,Rey Roos,rroos7t@merriam-webster.com,Female,1/29/2020,$100.00
283,3565194334260108,Boote Landall,blandall7u@jiathis.com,Male,1/10/2020,$47.40
284,3568443708791694,Rowney Baverstock,rbaverstock7v@examiner.com,Male,4/15/2020,$61.51
285,5048376847421366,Carney Pocknoll,cpocknoll7w@uiuc.edu,Male,3/17/2020,$67.27
286,3557638088184781,Fredericka Dumbleton,fdumbleton7x@miibeian.gov.cn,Female,5/31/2019,$47.37
287,4026803995967857,Fredericka Shenley,fshenley7y@nymag.com,Female,3/10/2020,$42.13
288,30552416292385,Ignace Jervois,ijervois7z@com.com,Male,6/24/2019,$99.53
289,3570874808071007,Millicent Jaye,mjaye80@technorati.com,Female,6/21/2019,$46.87
290,6762143387351159080,Phyllida Case,pcase81@ustream.tv,Female,3/27/2020,$45.41
291,3551492283390413,Wendall Thrussell,wthrussell82@fda.gov,Male,12/11/2019,$51.77
292,3543943169786034,Dale Goldhawk,dgoldhawk83@blinklist.com,Female,8/24/2019,$67.58
293,676393601012088321,Ava Belham,abelham84@alibaba.com,Female,7/24/2019,$81.33
294,5587368848913324,Nickolai Alyoshin,nalyoshin85@virginia.edu,Male,1/13/2020,$93.84
295,3545955141857665,Joscelin Welbeck,jwelbeck86@symantec.com,Female,8/25/2019,$47.32
